,doctopic__topic__title,tscore,x1,x2,y1,y2,proportion
12,"{flux, measurement, surface}",41.4328184428443,-20.0,-10.0,-10.0,0.0,0.01744215792710578
13,"{model, simulation, simulate}",37.8517164616102,-20.0,-10.0,-10.0,0.0,0.01593460549265284
14,"{ecosystem, net, productivity}",36.601196180391,-20.0,-10.0,-10.0,0.0,0.015408168405922597
15,"{site, elevation, high}",35.0370242228262,-20.0,-10.0,-10.0,0.0,0.014749691977469361
16,"{production, food, farm}",34.4541336176809,-20.0,-10.0,-10.0,0.0,0.01450430992596361
17,"{plant, seed, stress}",32.3442595952163,-20.0,-10.0,-10.0,0.0,0.013616106871254904
18,"{litter, decomposition, quality}",31.9863938496673,-20.0,-10.0,-10.0,0.0,0.013465454536097503
19,"{year, period, annual}",30.9106139685201,-20.0,-10.0,-10.0,0.0,0.013012578693058802
20,"{adsorption, capacity, material}",30.8891673482022,-20.0,-10.0,-10.0,0.0,0.013003550213881034
21,"{data, method, use}",30.4777961550267,-20.0,-10.0,-10.0,0.0,0.012830373452374281
22,"{ch4, oxidation, emission}",29.6981520334563,-20.0,-10.0,-10.0,0.0,0.012502163197642765
23,"{carbon, sink, stock}",29.5608204065373,-20.0,-10.0,-10.0,0.0,0.012444350091628462
24,"{forest, tropical, stand}",29.1099987836548,-20.0,-10.0,-10.0,0.0,0.012254565707200982
25,"{system, performance, design}",27.9287468215641,-20.0,-10.0,-10.0,0.0,0.011757288812970102
26,"{water, resource, irrigation}",27.8906645415039,-20.0,-10.0,-10.0,0.0,0.011741257146093503
27,"{degree, day, latitude}",27.7814999445544,-20.0,-10.0,-10.0,0.0,0.01169530164000915
28,"{area, region, distribution}",27.189902787153,-20.0,-10.0,-10.0,0.0,0.011446254352462043
29,"{temperature, warm, mean}",26.0339799427334,-20.0,-10.0,-10.0,0.0,0.01095964036959412
30,"{scale, spatial, variability}",25.8700418801111,-20.0,-10.0,-10.0,0.0,0.010890626633961668
31,"{winter, summer, season}",25.0632219188187,-20.0,-10.0,-10.0,0.0,0.0105509760450688
32,"{management, conservation, resource}",24.8103760835757,-20.0,-10.0,-10.0,0.0,0.010444534408818464
33,"{process, solvent, membrane}",24.0560885310634,-20.0,-10.0,-10.0,0.0,0.010126998621782431
34,"{change, response, shift}",23.0035943632649,-20.0,-10.0,-10.0,0.0,0.00968392546909736
35,"{land, cover, surface}",22.1409533989681,-20.0,-10.0,-10.0,0.0,0.009320775664205094
36,"{community, microbial, diversity}",21.2511664902234,-20.0,-10.0,-10.0,0.0,0.008946198110298025
37,"{reaction, reactor, catalyst}",20.6865247666651,-20.0,-10.0,-10.0,0.0,0.00870849837166878
38,"{waste, biochar, landfill}",20.4908437848762,-20.0,-10.0,-10.0,0.0,0.008626121678120852
39,"{tree, ring, stand}",20.0843288029348,-20.0,-10.0,-10.0,0.0,0.008454989257464079
40,"{biomass, aboveground, bioenergy}",19.9862056316741,-20.0,-10.0,-10.0,0.0,0.008413681909478605
41,"{permafrost, thaw, layer}",19.0028500978004,-20.0,-10.0,-10.0,0.0,0.007999714355135685
42,"{gas, natural, hydrate}",18.0853488967536,-20.0,-10.0,-10.0,0.0,0.007613469792288878
43,"{leaf, photosynthetic, photosynthesis}",18.0587202713077,-20.0,-10.0,-10.0,0.0,0.007602259821356056
44,"{growth, economic, response}",17.0470930325279,-20.0,-10.0,-10.0,0.0,0.007176390601609395
45,"{china, chinese, province}",17.0171887002544,-20.0,-10.0,-10.0,0.0,0.007163801641798743
46,"{methane, oxidation, source}",16.7238030327545,-20.0,-10.0,-10.0,0.0,0.007040293771989166
47,"{vegetation, ndvi, cover}",16.3882894848274,-20.0,-10.0,-10.0,0.0,0.006899051140916388
48,"{air, pollution, quality}",16.2166893032407,-20.0,-10.0,-10.0,0.0,0.006826811848972391
49,"{environmental, impact, economic}",14.8688850893981,-20.0,-10.0,-10.0,0.0,0.006259420712279846
50,"{climate, future, global}",14.734112966258,-20.0,-10.0,-10.0,0.0,0.006202685091959356
51,"{research, issue, social}",14.5936606882947,-20.0,-10.0,-10.0,0.0,0.006143558271590207
52,"{storage, reservoir, injection}",13.7785154716404,-20.0,-10.0,-10.0,0.0,0.005800402962906044
53,"{precipitation, annual, moisture}",13.7716058686891,-20.0,-10.0,-10.0,0.0,0.005797494196608708
54,"{rainfall, monsoon, rain}",12.9316079325711,-20.0,-10.0,-10.0,0.0,0.005443876528034596
55,"{sediment, erosion, core}",12.327611889191,-20.0,-10.0,-10.0,0.0,0.005189609626290618
56,"{record, glacial, last}",11.7576412536841,-20.0,-10.0,-10.0,0.0,0.00494966655188842
57,"{cycle, life, lca}",11.6482745063553,-20.0,-10.0,-10.0,0.0,0.004903625945659464
58,"{specie, distribution, habitat}",11.1575292974843,-20.0,-10.0,-10.0,0.0,0.00469703475160622
59,"{trend, station, significant}",9.78532248139854,-20.0,-10.0,-10.0,0.0,0.004119370742872766
60,"{sea, level, rise}",9.59444840845208,-20.0,-10.0,-10.0,0.0,0.00403901763512764
61,"{runoff, catchment, basin}",9.23692189731781,-20.0,-10.0,-10.0,0.0,0.003888508108991166
62,"{scenario, future, project}",8.42354105783349,-20.0,-10.0,-10.0,0.0,0.0035460955580144996
63,"{groundwater, recharge, aquifer}",8.41780879792598,-20.0,-10.0,-10.0,0.0,0.003543682423056666
64,"{population, genetic, diversity}",8.30572884079763,-20.0,-10.0,-10.0,0.0,0.003496499624826498
65,"{wetland, marsh, habitat}",8.25804758799516,-20.0,-10.0,-10.0,0.0,0.0034764270356858334
66,"{extreme, event, weather}",8.1357337792783,-20.0,-10.0,-10.0,0.0,0.0034249360474189294
67,"{drought, stress, index}",8.02678028612841,-20.0,-10.0,-10.0,0.0,0.003379069410640363
68,"{snow, cover, depth}",7.96849496467488,-20.0,-10.0,-10.0,0.0,0.003354532779538933
69,"{aerosol, forcing, radiative}",7.93538648196978,-20.0,-10.0,-10.0,0.0,0.0033405949542648487
70,"{ozone, stratospheric, tropospheric}",7.43959311919592,-20.0,-10.0,-10.0,0.0,0.003131878616402344
71,"{adaptation, vulnerability, strategy}",7.0331730506342,-20.0,-10.0,-10.0,0.0,0.002960786151853315
72,"{heat, stress, thermal}",6.76175222719871,-20.0,-10.0,-10.0,0.0,0.002846524920177812
73,"{river, flow, discharge}",6.73413872683037,-20.0,-10.0,-10.0,0.0,0.0028349003420668826
74,"{technology, cc, development}",6.4778921946311,-20.0,-10.0,-10.0,0.0,0.002727027099288132
75,"{arctic, tundra, warm}",6.35759469848863,-20.0,-10.0,-10.0,0.0,0.0026763849270968567
76,"{fuel, fossil, engine}",6.35503106428051,-20.0,-10.0,-10.0,0.0,0.0026753057025978755
77,"{flood, flooding, damage}",6.1300684343182,-20.0,-10.0,-10.0,0.0,0.002580602183335421
78,"{health, disease, human}",5.87552385221347,-20.0,-10.0,-10.0,0.0,0.0024734454180604624
79,"{ocean, pacific, sst}",5.84916284371754,-20.0,-10.0,-10.0,0.0,0.00246234810702578
80,"{cost, price, benefit}",5.62294865478889,-20.0,-10.0,-10.0,0.0,0.0023671177134166987
81,"{energy, demand, sector}",5.45676906248961,-20.0,-10.0,-10.0,0.0,0.0022971603510628788
82,"{cloud, feedback, radiative}",5.05115273749494,-20.0,-10.0,-10.0,0.0,0.0021264062420193706
83,"{risk, vulnerability, disaster}",5.00582612852241,-20.0,-10.0,-10.0,0.0,0.002107324897768324
84,"{cal, pollen, holocene}",4.70304815682808,-20.0,-10.0,-10.0,0.0,0.0019798631078727985
85,"{solar, radiation, irradiance}",4.46148576279061,-20.0,-10.0,-10.0,0.0,0.001878171512070221
86,"{urban, urbanization, rural}",4.30056937964968,-20.0,-10.0,-10.0,0.0,0.0018104298262934112
87,"{coal, combustion, gasification}",4.20975604334437,-20.0,-10.0,-10.0,0.0,0.0017721997320527879
88,"{fire, burn, wildfire}",4.04034228484585,-20.0,-10.0,-10.0,0.0,0.0017008808683642836
89,"{building, construction, design}",3.95585154732094,-20.0,-10.0,-10.0,0.0,0.0016653124266634118
90,"{vehicle, electric, transport}",3.67915353519045,-20.0,-10.0,-10.0,0.0,0.001548829633383155
91,"{power, electricity, generation}",3.5586165047843,-20.0,-10.0,-10.0,0.0,0.0014980866233871377
92,"{policy, sector, tax}",3.35936088810749,-20.0,-10.0,-10.0,0.0,0.001414205099885808
93,"{lake, level, diatom}",3.0782020750606,-20.0,-10.0,-10.0,0.0,0.0012958444233963132
94,"{wind, speed, turbine}",3.02320259663392,-20.0,-10.0,-10.0,0.0,0.001272691048253612
95,"{wave, coastal, storm}",2.92417613134938,-20.0,-10.0,-10.0,0.0,0.001231003436563891
96,"{ice, sheet, antarctic}",2.64422302894995,-20.0,-10.0,-10.0,0.0,0.0011131503334502314
97,"{city, mortality, local}",2.58899594197473,-20.0,-10.0,-10.0,0.0,0.0010899011409241516
98,"{glacier, mass, balance}",2.50385290254348,-20.0,-10.0,-10.0,0.0,0.0010540580967874779
0,"{ch4, oxidation, emission}",144.827794443142,-20.0,-10.0,0.0,10.0,0.07003061695496657
1,"{health, disease, human}",129.92169233554,-20.0,-10.0,0.0,10.0,0.06282286010827293
2,"{delta, thousand, value}",113.537315080558,-20.0,-10.0,0.0,10.0,0.05490029212330114
3,"{soc, stock, soil}",112.078635737367,-20.0,-10.0,0.0,10.0,0.05419495641936459
4,"{adsorption, capacity, material}",105.283805000305,-20.0,-10.0,0.0,10.0,0.05090935650775484
5,"{co2, mol, concentration}",77.9382184727701,-20.0,-10.0,0.0,10.0,0.03768656109833837
6,"{storage, reservoir, injection}",76.3836627020523,-20.0,-10.0,0.0,10.0,0.03693486491921158
7,"{gas, natural, hydrate}",46.5925489902823,-20.0,-10.0,0.0,10.0,0.02252954941307871
8,"{soil, moisture, content}",41.910883433676,-20.0,-10.0,0.0,10.0,0.02026575793184704
9,"{model, simulation, simulate}",35.1515786058996,-20.0,-10.0,0.0,10.0,0.016997336361968745
10,"{site, elevation, high}",32.3467647667067,-20.0,-10.0,0.0,10.0,0.01564108534428428
11,"{data, method, use}",29.6066361723941,-20.0,-10.0,0.0,10.0,0.014316112491293748
12,"{emission, ghg, reduction}",28.6367320719987,-20.0,-10.0,0.0,10.0,0.013847121143334586
13,"{area, region, distribution}",28.5671509319706,-20.0,-10.0,0.0,10.0,0.013813475597717229
14,"{methane, oxidation, source}",27.701128772334,-20.0,-10.0,0.0,10.0,0.013394715743165735
15,"{research, issue, social}",27.0788255962232,-20.0,-10.0,0.0,10.0,0.013093804750744432
16,"{flux, measurement, surface}",26.217468762006,-20.0,-10.0,0.0,10.0,0.012677300786498199
17,"{increase, concentration, effect}",25.699127930232,-20.0,-10.0,0.0,10.0,0.01242666016615557
18,"{production, food, farm}",25.6556088574092,-20.0,-10.0,0.0,10.0,0.012405616777828025
19,"{rate, high, accumulation}",25.3305997162957,-20.0,-10.0,0.0,10.0,0.012248460544415125
20,"{n2o, denitrification, nitrous-oxide}",24.5399601833475,-20.0,-10.0,0.0,10.0,0.011866151509783747
21,"{record, glacial, last}",24.3618938484757,-20.0,-10.0,0.0,10.0,0.01178004859467737
22,"{degree, day, latitude}",23.8333868303817,-20.0,-10.0,0.0,10.0,0.011524492175521355
23,"{change, response, shift}",23.7391140260426,-20.0,-10.0,0.0,10.0,0.011478907122767315
24,"{carbon, sink, stock}",23.3269561515417,-20.0,-10.0,0.0,10.0,0.011279610638655785
25,"{scale, spatial, variability}",22.961728371381,-20.0,-10.0,0.0,10.0,0.011103006921999807
26,"{process, solvent, membrane}",22.6949729658067,-20.0,-10.0,0.0,10.0,0.010974018935265157
27,"{temperature, warm, mean}",21.3326467910313,-20.0,-10.0,0.0,10.0,0.01031527423173468
28,"{water, resource, irrigation}",21.161849562839,-20.0,-10.0,0.0,10.0,0.010232686249845602
29,"{year, period, annual}",20.9871051728295,-20.0,-10.0,0.0,10.0,0.010148189641381481
30,"{sediment, erosion, core}",20.7051441956447,-20.0,-10.0,0.0,10.0,0.010011849091106589
31,"{system, performance, design}",20.0844331268136,-20.0,-10.0,0.0,10.0,0.009711707952672805
32,"{risk, vulnerability, disaster}",19.619790860205,-20.0,-10.0,0.0,10.0,0.009487032953519043
33,"{reaction, reactor, catalyst}",18.1842731470196,-20.0,-10.0,0.0,10.0,0.008792896917748481
34,"{air, pollution, quality}",17.5218260739188,-20.0,-10.0,0.0,10.0,0.008472574583160463
35,"{environmental, impact, economic}",16.866145350172,-20.0,-10.0,0.0,10.0,0.008155524076481
36,"{ecosystem, net, productivity}",16.7341486179236,-20.0,-10.0,0.0,10.0,0.0080916978431883
37,"{ice, sheet, antarctic}",15.6735775813243,-20.0,-10.0,0.0,10.0,0.0075788650385240275
38,"{winter, summer, season}",15.6565659525667,-20.0,-10.0,0.0,10.0,0.007570639166812839
39,"{climate, future, global}",15.1331994879838,-20.0,-10.0,0.0,10.0,0.007317568431673879
40,"{wetland, marsh, habitat}",14.3944758306229,-20.0,-10.0,0.0,10.0,0.006960363009309161
41,"{sea, level, rise}",14.2715228772356,-20.0,-10.0,0.0,10.0,0.006900909841391671
42,"{permafrost, thaw, layer}",13.6669126178429,-20.0,-10.0,0.0,10.0,0.006608554153414969
43,"{china, chinese, province}",13.5622790937956,-20.0,-10.0,0.0,10.0,0.0065579592363869295
44,"{population, genetic, diversity}",13.2595426507062,-20.0,-10.0,0.0,10.0,0.006411572833377622
45,"{lake, level, diatom}",13.1173020779054,-20.0,-10.0,0.0,10.0,0.006342793252030214
46,"{waste, biochar, landfill}",13.0698106517765,-20.0,-10.0,0.0,10.0,0.006319829055933284
47,"{land, cover, surface}",12.0326133719954,-20.0,-10.0,0.0,10.0,0.005818298492091137
48,"{plant, seed, stress}",11.9777486009826,-20.0,-10.0,0.0,10.0,0.005791768959014338
49,"{management, conservation, resource}",11.7913174655797,-20.0,-10.0,0.0,10.0,0.005701621294458101
50,"{precipitation, annual, moisture}",11.6160610941155,-20.0,-10.0,0.0,10.0,0.005616877120412523
51,"{yield, wheat, grain}",11.5938467054188,-20.0,-10.0,0.0,10.0,0.00560613548513672
52,"{cycle, life, lca}",11.4716086834687,-20.0,-10.0,0.0,10.0,0.005547028018055317
53,"{community, microbial, diversity}",11.4291491950065,-20.0,-10.0,0.0,10.0,0.0055264969854311365
54,"{technology, cc, development}",11.0379168729294,-20.0,-10.0,0.0,10.0,0.0053373189274959956
55,"{river, flow, discharge}",11.0130248806484,-20.0,-10.0,0.0,10.0,0.0053252825529631976
56,"{groundwater, recharge, aquifer}",10.9265468110384,-20.0,-10.0,0.0,10.0,0.005283466597737555
57,"{extreme, event, weather}",10.1942491831388,-20.0,-10.0,0.0,10.0,0.0049293684436252875
58,"{scenario, future, project}",9.91069334323857,-20.0,-10.0,0.0,10.0,0.004792256706988349
59,"{forest, tropical, stand}",9.90936984110788,-20.0,-10.0,0.0,10.0,0.004791616735419979
60,"{crop, agricultural, irrigation}",9.86777690375152,-20.0,-10.0,0.0,10.0,0.004771504718419135
61,"{rainfall, monsoon, rain}",9.56533295989778,-20.0,-10.0,0.0,10.0,0.00462525975167219
62,"{specie, distribution, habitat}",9.49685972800582,-20.0,-10.0,0.0,10.0,0.004592149928431893
63,"{trend, station, significant}",9.40490817110941,-20.0,-10.0,0.0,10.0,0.004547687301046144
64,"{ocean, pacific, sst}",9.38623431442037,-20.0,-10.0,0.0,10.0,0.004538657668924145
65,"{heat, stress, thermal}",8.97421034296747,-20.0,-10.0,0.0,10.0,0.004339425932833528
66,"{cost, price, benefit}",8.94327659679947,-20.0,-10.0,0.0,10.0,0.0043244681042122835
67,"{litter, decomposition, quality}",8.36094114973925,-20.0,-10.0,0.0,10.0,0.004042883269000395
68,"{adaptation, vulnerability, strategy}",8.28872800655649,-20.0,-10.0,0.0,10.0,0.004007965033942058
69,"{cal, pollen, holocene}",8.26587238705252,-20.0,-10.0,0.0,10.0,0.003996913335330578
70,"{vegetation, ndvi, cover}",8.12800838514925,-20.0,-10.0,0.0,10.0,0.003930250018760105
71,"{aerosol, forcing, radiative}",8.1208492021084,-20.0,-10.0,0.0,10.0,0.003926788238463221
72,"{policy, sector, tax}",8.07827183883321,-20.0,-10.0,0.0,10.0,0.0039062002081756524
73,"{coal, combustion, gasification}",7.54279130756948,-20.0,-10.0,0.0,10.0,0.0036472717882825053
74,"{rice, paddy, field}",7.47799867932838,-20.0,-10.0,0.0,10.0,0.003615941699004377
75,"{fuel, fossil, engine}",7.40776283715688,-20.0,-10.0,0.0,10.0,0.003581979576067037
76,"{growth, economic, response}",7.35983641275807,-20.0,-10.0,0.0,10.0,0.003558805039148905
77,"{arctic, tundra, warm}",7.26950448209011,-20.0,-10.0,0.0,10.0,0.0035151255723743554
78,"{energy, demand, sector}",7.2517316315585,-20.0,-10.0,0.0,10.0,0.0035065316164105665
79,"{root, fine, shoot}",7.02840970614269,-20.0,-10.0,0.0,10.0,0.003398545630180692
80,"{power, electricity, generation}",6.41204191414565,-20.0,-10.0,0.0,10.0,0.003100504657377856
81,"{city, mortality, local}",6.39447247919543,-20.0,-10.0,0.0,10.0,0.003092009061806268
82,"{runoff, catchment, basin}",6.37507109062857,-20.0,-10.0,0.0,10.0,0.0030826276359802074
83,"{ozone, stratospheric, tropospheric}",5.94669713708444,-20.0,-10.0,0.0,10.0,0.0028754899634810863
84,"{leaf, photosynthetic, photosynthesis}",5.80472899829593,-20.0,-10.0,0.0,10.0,0.0028068421159768504
85,"{urban, urbanization, rural}",5.68665373492405,-20.0,-10.0,0.0,10.0,0.0027497475259995155
86,"{biomass, aboveground, bioenergy}",5.64773413056649,-20.0,-10.0,0.0,10.0,0.0027309281832394957
87,"{tree, ring, stand}",5.34421127500393,-20.0,-10.0,0.0,10.0,0.002584161515165129
88,"{flood, flooding, damage}",5.22664048463669,-20.0,-10.0,0.0,10.0,0.002527310860102966
89,"{vehicle, electric, transport}",5.20466939504367,-20.0,-10.0,0.0,10.0,0.002516686870658895
90,"{building, construction, design}",5.08646378089431,-20.0,-10.0,0.0,10.0,0.0024595292503398875
91,"{snow, cover, depth}",4.48050189647017,-20.0,-10.0,0.0,10.0,0.0021665199921337454
92,"{wave, coastal, storm}",4.20678450053849,-20.0,-10.0,0.0,10.0,0.0020341655764492075
93,"{cloud, feedback, radiative}",3.919710725316,-20.0,-10.0,0.0,10.0,0.0018953527631510325
94,"{solar, radiation, irradiance}",3.87180958116819,-20.0,-10.0,0.0,10.0,0.001872190450347623
95,"{drought, stress, index}",3.58525342563839,-20.0,-10.0,0.0,10.0,0.001733627928967284
96,"{wind, speed, turbine}",3.44500648914155,-20.0,-10.0,0.0,10.0,0.0016658123585743122
97,"{coral, reef, bleaching}",3.29273782879266,-20.0,-10.0,0.0,10.0,0.001592183755251727
98,"{fire, burn, wildfire}",3.20457280128034,-20.0,-10.0,0.0,10.0,0.0015495520815852243
99,"{glacier, mass, balance}",2.8779965098919,-20.0,-10.0,0.0,10.0,0.0013916380619957312
0,"{coral, reef, bleaching}",170.455257195189,-20.0,-10.0,10.0,20.0,0.31291927381182266
1,"{risk, vulnerability, disaster}",34.3237430390827,-20.0,-10.0,10.0,20.0,0.06301102660620378
2,"{flood, flooding, damage}",17.4951600423423,-20.0,-10.0,10.0,20.0,0.03211735950978862
3,"{health, disease, human}",15.433759519062,-20.0,-10.0,10.0,20.0,0.028333070509880976
4,"{sea, level, rise}",11.7926771626415,-20.0,-10.0,10.0,20.0,0.021648824652004902
5,"{ecosystem, net, productivity}",10.6417615342466,-20.0,-10.0,10.0,20.0,0.01953599053599047
6,"{community, microbial, diversity}",9.71911462234189,-20.0,-10.0,10.0,20.0,0.01784220879872592
7,"{specie, distribution, habitat}",9.46111543396061,-20.0,-10.0,10.0,20.0,0.01736857765351658
8,"{degree, day, latitude}",9.20332028457831,-20.0,-10.0,10.0,20.0,0.01689532108012416
9,"{population, genetic, diversity}",8.50441449670264,-20.0,-10.0,10.0,20.0,0.015612280033437644
10,"{area, region, distribution}",8.48607690257585,-20.0,-10.0,10.0,20.0,0.015578616145728738
11,"{scale, spatial, variability}",8.15270120572776,-20.0,-10.0,10.0,20.0,0.01496660990619834
12,"{temperature, warm, mean}",7.88966416615562,-20.0,-10.0,10.0,20.0,0.014483730347287036
13,"{management, conservation, resource}",7.65059461079564,-20.0,-10.0,10.0,20.0,0.014044849946149887
14,"{research, issue, social}",7.38965445365039,-20.0,-10.0,10.0,20.0,0.013565819813399374
15,"{ocean, pacific, sst}",7.23992843614403,-20.0,-10.0,10.0,20.0,0.013290954975319456
16,"{rate, high, accumulation}",7.12427986088707,-20.0,-10.0,10.0,20.0,0.013078649008450155
17,"{change, response, shift}",7.05784203295538,-20.0,-10.0,10.0,20.0,0.012956683413418886
18,"{site, elevation, high}",7.05592930315986,-20.0,-10.0,10.0,20.0,0.012953172051971542
19,"{increase, concentration, effect}",6.53451618984109,-20.0,-10.0,10.0,20.0,0.011995969467196842
20,"{data, method, use}",6.50265058166049,-20.0,-10.0,10.0,20.0,0.011937471048693814
21,"{record, glacial, last}",6.35555205878294,-20.0,-10.0,10.0,20.0,0.011667429726912077
22,"{environmental, impact, economic}",6.25188124227369,-20.0,-10.0,10.0,20.0,0.01147711235476787
23,"{model, simulation, simulate}",5.96321058235919,-20.0,-10.0,10.0,20.0,0.010947174969687475
24,"{extreme, event, weather}",5.92753501040252,-20.0,-10.0,10.0,20.0,0.01088168227528076
25,"{growth, economic, response}",5.72308202482571,-20.0,-10.0,10.0,20.0,0.010506350467813572
26,"{delta, thousand, value}",5.62421659836049,-20.0,-10.0,10.0,20.0,0.01032485476059014
27,"{year, period, annual}",5.58959952977522,-20.0,-10.0,10.0,20.0,0.010261305251226562
28,"{sediment, erosion, core}",4.77243200991886,-20.0,-10.0,10.0,20.0,0.008761161042689487
29,"{water, resource, irrigation}",4.34211010902339,-20.0,-10.0,10.0,20.0,0.007971182376444313
30,"{heat, stress, thermal}",3.90249321028802,-20.0,-10.0,10.0,20.0,0.007164140088800748
